LT3127
758239,1490304,1391961,2726
 ID,Sample Time,Type,Conc.,Units,Factor,A260 (10 mm),A280 (10 mm),A3rd (10 mm),A260/A280,BlankTime,Calibration Time,Note,Diagnostic Code
,08 Apr 2019 16:41:31,Confirm,,,,0.000,-0.001,0.000,,,01 Jan 2010 00:00:00,,0x00000000,0.000394,0.000455,10.215433,3.627382,5.107838,4.933997,3.770081,5.778518,0.000422,0.000486,10.215198,3.609351,5.104985,4.900302,3.769984,5.747526,6.50,5.00,1.00
1,08 Apr 2019 16:43:32,dsDNA,-0.2,ng/µl,50.0,-0.003,-0.002,0.000,0.00,08 Apr 2019 16:40:57,01 Jan 2010 00:00:00,,0x00000000,0.000429,0.000466,10.215343,3.630011,5.107675,4.935319,3.769682,5.777808,0.000432,0.000497,10.215178,3.613014,5.104701,4.902042,3.769498,5.746672,6.50,5.00,1.00
,10 Apr 2019 20:53:28,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000461,0.000521,10.156741,3.595278,5.033754,4.866976,3.751733,5.740346,0.000413,0.000496,10.156301,3.564702,5.032231,4.826108,3.751617,5.708901,6.57,5.00,1.00
,10 Apr 2019 20:54:06,Confirm,,,,-0.002,-0.000,0.000,,,01 Jan 2010 00:00:00,,0x00000000,0.000422,0.000497,10.157519,3.596333,5.035352,4.867658,3.751728,5.738560,0.000395,0.000474,10.156857,3.566359,5.032555,4.825521,3.751649,5.707114,6.57,5.00,1.00
1,10 Apr 2019 20:54:53,dsDNA,500.6,ng/µl,50.0,10.011,5.440,0.000,1.84,10 Apr 2019 20:53:28,01 Jan 2010 00:00:00,,0x00000000,0.000426,0.000524,10.157657,2.662781,5.034883,4.193859,3.751636,5.741837,0.000426,0.000533,10.156903,1.049920,5.031741,2.649181,3.751577,5.710342,6.57,5.00,1.00
,10 Apr 2019 20:56:14,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000417,0.000493,10.287469,3.640449,5.030693,4.862100,3.751570,5.743237,0.000447,0.000517,10.286618,3.602925,5.028677,4.816614,3.751279,5.711459,6.58,5.00,1.00
2,10 Apr 2019 20:57:02,dsDNA,278.7,ng/µl,50.0,5.574,3.032,0.117,1.84,10 Apr 2019 20:56:14,01 Jan 2010 00:00:00,,0x00000000,0.000439,0.000520,10.287077,3.076487,5.032109,4.466512,3.751394,5.726975,0.000416,0.000527,10.286541,1.802758,5.028842,3.398459,3.751276,5.634637,6.58,5.00,1.00
,10 Apr 2019 20:57:44,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000415,0.000517,10.155703,3.593200,5.026842,4.851673,3.751121,5.733289,0.000421,0.000532,10.154965,3.562102,5.024720,4.810884,3.750895,5.702988,6.58,5.00,1.00
3,10 Apr 2019 20:58:27,dsDNA,278.1,ng/µl,50.0,5.561,3.026,-0.012,1.84,10 Apr 2019 20:57:44,01 Jan 2010 00:00:00,,0x00000000,0.000395,0.000532,10.155547,3.015528,5.028944,4.444043,3.751055,5.717948,0.000434,0.000559,10.154941,1.793159,5.025437,3.426493,3.751002,5.694255,6.58,5.00,1.00
,10 Apr 2019 20:59:11,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000428,0.000548,10.285280,3.638434,5.024334,4.846912,3.750955,5.731334,0.000420,0.000539,10.284574,3.601774,5.022156,4.800479,3.750920,5.693501,6.59,5.00,1.00
4,10 Apr 2019 20:59:42,dsDNA,515.3,ng/µl,50.0,10.307,5.599,0.015,1.84,10 Apr 2019 20:59:11,01 Jan 2010 00:00:00,,0x00000000,0.000439,0.000540,10.284691,2.681997,5.025472,4.169352,3.751036,5.736453,0.000458,0.000551,10.284185,1.026163,5.022398,2.593552,3.750786,5.690549,6.59,5.00,1.00
,16 Apr 2019 14:23:08,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000421,0.000499,10.154801,3.598069,5.033305,4.868708,3.750696,5.742778,0.000423,0.000511,10.154888,3.564326,5.031691,4.824533,3.750622,5.707677,6.58,5.00,1.00
,16 Apr 2019 14:23:37,Confirm,,,,-0.004,-0.000,-0.003,,,01 Jan 2010 00:00:00,,0x00000000,0.000422,0.000475,10.155845,3.599726,5.034284,4.870808,3.751075,5.743377,0.000412,0.000519,10.155603,3.568187,5.031666,4.826990,3.750868,5.709463,6.58,5.00,1.00
1,16 Apr 2019 14:24:11,RNA,501.9,ng/µl,40.0,12.547,5.916,0.021,2.12,16 Apr 2019 14:23:08,01 Jan 2010 00:00:00,,0x00000000,0.000417,0.000522,10.156080,2.496066,5.033781,4.156350,3.750900,5.740785,0.000400,0.000490,10.155861,0.776972,5.030794,2.521538,3.750708,5.694373,6.58,5.00,1.00
2,16 Apr 2019 14:25:41,RNA,1206.2,ng/µl,40.0,30.155,13.279,0.284,2.27,16 Apr 2019 14:23:08,01 Jan 2010 00:00:00,,0x00000000,0.000453,0.000505,10.156575,1.452215,5.034576,3.338215,3.750438,5.740672,0.000441,0.000548,10.156089,0.087167,5.031353,1.088871,3.750556,5.558268,6.58,5.00,1.00
,16 Apr 2019 16:11:27,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000426,0.000527,10.165748,3.606438,5.045692,4.883436,3.753705,5.749842,0.000418,0.000535,10.165554,3.586535,5.044207,4.850026,3.753503,5.718441,6.53,5.00,1.00
,16 Apr 2019 16:12:27,Confirm,,,,0.010,0.007,0.000,,,01 Jan 2010 00:00:00,,0x00000000,0.000415,0.000485,10.166631,3.600760,5.048153,4.879396,3.753747,5.746300,0.000426,0.000574,10.166104,3.577334,5.044823,4.841200,3.753601,5.714924,6.53,5.00,1.00
3,16 Apr 2019 16:13:50,dsDNA,-1.9,ng/µl,50.0,-0.038,-0.018,-0.021,0.00,16 Apr 2019 16:11:27,01 Jan 2010 00:00:00,,0x00000000,0.000406,0.000494,10.166917,3.580067,5.047676,4.854001,3.753929,5.729023,0.000447,0.000531,10.166417,3.579424,5.044315,4.836168,3.753850,5.708928,6.53,5.00,1.00
,17 Apr 2019 21:44:19,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000447,0.000522,10.258673,3.621113,4.997509,4.813445,3.743191,5.716980,0.000434,0.000539,10.258688,3.590305,4.995914,4.774052,3.743145,5.687112,6.61,5.00,1.00
,17 Apr 2019 21:44:54,Confirm,,,,-0.006,-0.002,-0.000,,,01 Jan 2010 00:00:00,,0x00000000,0.000437,0.000537,10.259736,3.623933,4.999260,4.818927,3.743451,5.718882,0.000423,0.000508,10.259294,3.594950,4.996397,4.779219,3.743388,5.689042,6.61,5.00,1.00
1,17 Apr 2019 21:45:35,dsDNA,246.4,ng/µl,50.0,4.928,2.680,0.004,1.84,17 Apr 2019 21:44:19,01 Jan 2010 00:00:00,,0x00000000,0.000440,0.000545,10.260072,3.090844,4.999130,4.443758,3.743431,5.694546,0.000456,0.000556,10.259752,1.945729,4.995911,3.521123,3.743394,5.662675,6.61,5.00,1.00
,17 Apr 2019 21:46:30,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000435,0.000518,10.260149,3.632502,4.995539,4.822977,3.743225,5.724130,0.000458,0.000521,10.259303,3.601461,4.993512,4.782245,3.743029,5.692533,6.59,5.00,1.00
2,17 Apr 2019 21:47:03,dsDNA,244.8,ng/µl,50.0,4.897,2.661,0.001,1.84,17 Apr 2019 21:46:30,01 Jan 2010 00:00:00,,0x00000000,0.000414,0.000508,10.260018,3.133519,4.997128,4.485895,3.743428,5.725560,0.000451,0.000532,10.259385,1.978828,4.993925,3.560685,3.743288,5.693477,6.59,5.00,1.00
,24 Apr 2019 20:13:42,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000439,0.000514,10.258484,3.632722,5.001928,4.838282,3.744920,5.733376,0.000436,0.000528,10.258617,3.601959,5.000357,4.797891,3.744982,5.702180,6.59,5.00,1.00
,24 Apr 2019 20:14:07,Confirm,,,,0.000,-0.001,0.003,,,01 Jan 2010 00:00:00,,0x00000000,0.000447,0.000507,10.258986,3.636050,5.002506,4.840659,3.745189,5.734328,0.000423,0.000540,10.258646,3.603994,4.999878,4.798245,3.744995,5.701246,6.59,5.00,1.00
1,24 Apr 2019 20:14:57,dsDNA,319.7,ng/µl,50.0,6.394,3.481,0.010,1.84,24 Apr 2019 20:13:42,01 Jan 2010 00:00:00,,0x00000000,0.000431,0.000533,10.259353,3.023877,5.002878,4.414182,3.745159,5.725630,0.000458,0.000544,10.259055,1.662135,4.999714,3.271340,3.744987,5.688643,6.59,5.00,1.00
,24 Apr 2019 20:15:39,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000406,0.000530,10.258670,3.628177,4.997748,4.823732,3.744919,5.724359,0.000428,0.000526,10.258138,3.593715,4.995847,4.779270,3.744637,5.689927,6.60,5.00,1.00
2,24 Apr 2019 20:16:16,dsDNA,300.8,ng/µl,50.0,6.017,3.315,0.459,1.81,24 Apr 2019 20:15:39,01 Jan 2010 00:00:00,,0x00000000,0.000431,0.000536,10.259286,3.003260,4.999496,4.389190,3.744909,5.714973,0.000416,0.000537,10.258542,1.638443,4.996322,3.161690,3.744615,5.445627,6.60,5.00,1.00
,24 Apr 2019 20:16:56,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000426,0.000543,10.258572,3.635095,4.995444,4.827296,3.744796,5.730606,0.000444,0.000562,10.257879,3.604019,4.993177,4.786465,3.744833,5.698728,6.58,5.00,1.00
3,24 Apr 2019 20:17:34,dsDNA,190.7,ng/µl,50.0,3.813,2.081,0.001,1.83,24 Apr 2019 20:16:56,01 Jan 2010 00:00:00,,0x00000000,0.000416,0.000533,10.258640,3.236071,4.997635,4.559453,3.745031,5.731675,0.000421,0.000547,10.258396,2.258017,4.994390,3.797487,3.744764,5.698751,6.58,5.00,1.00
,29 Apr 2019 19:44:20,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000445,0.000522,10.235972,3.626933,5.329076,5.158326,3.822264,5.858622,0.000431,0.000480,10.235779,3.595695,5.327424,5.114970,3.822383,5.826370,6.44,5.00,1.00
,29 Apr 2019 19:44:45,Confirm,,,,0.005,0.004,0.001,,,01 Jan 2010 00:00:00,,0x00000000,0.000422,0.000518,10.236597,3.628836,5.329451,5.159408,3.822740,5.860714,0.000416,0.000499,10.236013,3.595479,5.327057,5.113140,3.822688,5.827785,6.44,5.00,1.00
1,29 Apr 2019 19:45:34,dsDNA,495.4,ng/µl,50.0,9.908,5.394,0.017,1.84,29 Apr 2019 19:44:20,01 Jan 2010 00:00:00,,0x00000000,0.000411,0.000484,10.236901,2.798883,5.330382,4.522053,3.822785,5.829858,0.000409,0.000472,10.236618,1.112338,5.327502,2.863094,3.822745,5.788650,6.44,5.00,1.00
,29 Apr 2019 19:46:30,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000418,0.000520,10.236588,3.625740,5.326311,5.148740,3.822628,5.855780,0.000411,0.000485,10.236103,3.594017,5.324319,5.104820,3.822449,5.822351,6.43,5.00,1.00
2,29 Apr 2019 19:47:04,dsDNA,309.2,ng/µl,50.0,6.184,3.388,0.094,1.83,29 Apr 2019 19:46:30,01 Jan 2010 00:00:00,,0x00000000,0.000460,0.000501,10.236766,3.023831,5.327205,4.694132,3.822495,5.814332,0.000425,0.000497,10.236032,1.681251,5.324718,3.478870,3.822450,5.731611,6.43,5.00,1.00
3,29 Apr 2019 19:47:43,dsDNA,-0.1,ng/µl,50.0,-0.003,-0.001,-0.000,1.83,29 Apr 2019 19:46:30,01 Jan 2010 00:00:00,,0x00000000,0.000415,0.000511,10.236696,3.627493,5.327000,5.151776,3.822543,5.857295,0.000433,0.000492,10.236078,3.596758,5.324142,5.107706,3.822401,5.824146,6.43,5.00,1.00
,29 Apr 2019 19:48:16,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000430,0.000492,10.235689,3.625317,5.322678,5.143055,3.822459,5.853445,0.000442,0.000486,10.235299,3.591676,5.320715,5.097075,3.822330,5.815547,6.44,5.00,1.00
4,29 Apr 2019 19:48:50,dsDNA,350.5,ng/µl,50.0,7.010,3.827,-0.005,1.83,29 Apr 2019 19:48:16,01 Jan 2010 00:00:00,,0x00000000,0.000434,0.000494,10.235992,2.940161,5.324610,4.638800,3.822237,5.858101,0.000435,0.000498,10.235437,1.527988,5.321706,3.344656,3.822329,5.823317,6.44,5.00,1.00
,07 May 2019 18:58:26,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000449,0.000494,10.221694,3.627523,4.797725,4.657323,3.694963,5.649849,0.000438,0.000503,10.221524,3.603241,4.796185,4.621989,3.694995,5.619685,6.67,5.00,1.00
,07 May 2019 19:00:31,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000445,0.000492,10.221609,3.628823,4.795543,4.654328,3.694748,5.648715,0.000459,0.000531,10.221369,3.605651,4.793487,4.619421,3.694615,5.618505,6.66,5.00,1.00
,07 May 2019 19:00:53,Confirm,,,,0.018,0.014,0.002,,,01 Jan 2010 00:00:00,,0x00000000,0.000456,0.000514,10.221878,3.625178,4.795003,4.648596,3.694939,5.646147,0.000422,0.000511,10.221216,3.595254,4.792011,4.605847,3.694712,5.614611,6.66,5.00,1.00
1,07 May 2019 19:01:34,dsDNA,908.4,ng/µl,50.0,18.168,9.690,0.544,1.87,07 May 2019 19:00:31,01 Jan 2010 00:00:00,,0x00000000,0.000420,0.000522,10.221682,2.077453,4.795055,3.507730,3.695042,5.571043,0.000427,0.000551,10.221239,0.368373,4.791687,1.494361,3.694773,5.270363,6.66,5.00,1.00
,07 May 2019 19:50:12,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000514,0.000582,10.196511,3.615724,4.762880,4.622539,3.687136,5.633675,0.000431,0.000555,10.196520,3.569288,4.761091,4.572757,3.687068,5.602996,6.70,5.00,1.00
,07 May 2019 19:50:42,Confirm,,,,-0.074,-0.038,-0.002,,,01 Jan 2010 00:00:00,,0x00002002,0.000461,0.000539,10.197031,3.624013,4.764036,4.628759,3.687494,5.635785,0.000435,0.000548,10.196496,3.602313,4.761037,4.594616,3.687380,5.605811,6.70,5.00,1.00
,07 May 2019 19:51:10,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000456,0.000558,10.196404,3.617002,4.759516,4.613570,3.687462,5.627832,0.000419,0.000506,10.195875,3.593082,4.757655,4.578643,3.687379,5.597569,6.68,5.00,1.00
,07 May 2019 19:51:54,Confirm,,,,-0.006,-0.002,-0.000,,,01 Jan 2010 00:00:00,,0x00000000,0.000482,0.000569,10.197761,3.623682,4.763253,4.625428,3.687772,5.635074,0.000415,0.000512,10.197014,3.601665,4.760090,4.590267,3.687726,5.604898,6.68,5.00,1.00
2,07 May 2019 19:52:44,dsDNA,164.1,ng/µl,50.0,3.282,1.840,2.335,1.78,07 May 2019 19:51:10,01 Jan 2010 00:00:00,,0x00000000,0.000477,0.000556,10.198611,3.280042,4.764105,4.392891,3.687908,5.615449,0.000431,0.000563,10.198015,1.942389,4.760732,3.012918,3.687364,4.504027,6.68,5.00,1.00
3,07 May 2019 19:54:00,dsDNA,153.1,ng/µl,50.0,3.062,1.658,0.241,1.85,07 May 2019 19:51:10,01 Jan 2010 00:00:00,,0x00000000,0.000508,0.000592,10.199371,3.291621,4.765570,4.407002,3.687879,5.626121,0.000444,0.000577,10.199224,2.412176,4.762212,3.721557,3.687754,5.472895,6.68,5.00,1.00
,07 May 2019 19:54:35,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000455,0.000522,10.198900,3.614850,4.759970,4.609229,3.688001,5.631483,0.000431,0.000534,10.198367,3.590793,4.757764,4.573936,3.687936,5.600738,6.69,5.00,1.00
4,07 May 2019 19:55:20,dsDNA,7.1,ng/µl,50.0,0.142,0.149,0.745,0.95,07 May 2019 19:54:35,01 Jan 2010 00:00:00,,0x00000000,0.000480,0.000574,10.199305,3.611899,4.763075,4.609177,3.688021,5.626061,0.000468,0.000598,10.198790,3.306402,4.759759,4.216343,3.687838,5.224262,6.69,5.00,1.00
,07 May 2019 19:56:36,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000472,0.000542,10.199466,3.620168,4.760795,4.614621,3.688015,5.632935,0.000425,0.000541,10.198897,3.597373,4.758834,4.580556,3.688035,5.602955,6.68,5.00,1.00
5,07 May 2019 19:57:23,dsDNA,2.9,ng/µl,50.0,0.059,0.055,-0.038,1.06,07 May 2019 19:56:36,01 Jan 2010 00:00:00,,0x00000000,0.000466,0.000552,10.199982,3.562053,4.763433,4.551448,3.688297,5.564846,0.000445,0.000560,10.199547,3.532963,4.759853,4.511116,3.687796,5.553881,6.68,5.00,1.00
,08 May 2019 03:16:09,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000452,0.000555,10.229723,3.627451,4.802352,4.653930,3.696964,5.648941,0.000432,0.000530,10.229527,3.609018,4.800635,4.623308,3.697049,5.619366,6.66,5.00,1.00
,08 May 2019 03:18:03,Confirm,,,,0.081,0.324,0.238,,,01 Jan 2010 00:00:00,,0x0000200E,0.000484,0.000577,10.230750,2.609049,4.805193,3.427450,3.696609,4.030927,0.000444,0.000543,10.230917,2.520710,4.801988,3.232389,3.696335,3.922634,6.66,5.00,1.00
,08 May 2019 03:18:39,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000500,0.000578,10.230204,3.615782,4.798817,4.633093,3.697232,5.637150,0.000425,0.000538,10.229717,3.599329,4.796731,4.604639,3.697098,5.609284,6.67,5.00,1.00
,08 May 2019 03:19:21,Confirm,,,,0.015,0.012,-0.001,,,01 Jan 2010 00:00:00,,0x00000000,0.000488,0.000567,10.230782,3.613826,4.800980,4.634293,3.697398,5.633920,0.000426,0.000555,10.230109,3.592629,4.797556,4.600015,3.697135,5.606391,6.67,5.00,1.00
1,08 May 2019 03:20:08,dsDNA,2.9,ng/µl,50.0,0.058,0.033,0.004,1.74,08 May 2019 03:18:39,01 Jan 2010 00:00:00,,0x00000000,0.000477,0.000581,10.230347,3.611974,4.800504,4.634741,3.697162,5.634593,0.000447,0.000525,10.229943,3.575035,4.796974,4.590299,3.697014,5.604709,6.67,5.00,1.00
,08 May 2019 03:24:22,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000468,0.000574,10.229085,3.620144,4.796356,4.637590,3.696447,5.642123,0.000449,0.000602,10.228498,3.603195,4.794218,4.608322,3.696234,5.612113,6.67,5.00,1.00
,08 May 2019 03:24:52,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000466,0.000568,10.227723,3.620919,4.792714,4.633987,3.696187,5.641452,0.000428,0.000502,10.227280,3.603790,4.790655,4.604432,3.696301,5.611592,6.67,5.00,1.00
2,08 May 2019 03:25:53,dsDNA,3.2,ng/µl,50.0,0.063,0.034,0.003,1.85,08 May 2019 03:24:52,01 Jan 2010 00:00:00,,0x00000000,0.000445,0.000557,10.227674,3.616177,4.795893,4.636236,3.696213,5.640769,0.000439,0.000523,10.227400,3.577146,4.792435,4.590737,3.695780,5.608433,6.67,5.00,1.00
,08 May 2019 18:58:49,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000462,0.000545,10.210158,3.602449,4.778094,4.606304,3.691941,5.619645,0.000439,0.000539,10.210117,3.585593,4.776374,4.577785,3.691973,5.591053,6.70,5.00,1.00
,08 May 2019 18:59:32,Confirm,,,,-0.001,-0.000,0.005,,,01 Jan 2010 00:00:00,,0x00000000,0.000489,0.000545,10.211391,3.603138,4.780295,4.608774,3.691905,5.619078,0.000415,0.000549,10.210728,3.584687,4.777189,4.576923,3.691946,5.588040,6.70,5.00,1.00
3,08 May 2019 19:00:31,dsDNA,3.5,ng/µl,50.0,0.070,0.039,0.010,1.82,08 May 2019 18:58:49,01 Jan 2010 00:00:00,,0x00000000,0.000474,0.000546,10.211802,3.580196,4.780499,4.587645,3.691926,5.610312,0.000432,0.000572,10.211772,3.537113,4.777160,4.538620,3.691812,5.576258,6.70,5.00,1.00
,08 May 2019 19:02:05,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000507,0.000588,10.212307,3.588881,4.776976,4.585220,3.691779,5.605446,0.000439,0.000534,10.211931,3.572225,4.774819,4.556738,3.691826,5.577196,6.72,5.00,1.00
4,08 May 2019 19:02:58,dsDNA,5.9,ng/µl,50.0,0.118,0.060,0.004,1.96,08 May 2019 19:02:05,01 Jan 2010 00:00:00,,0x00000000,0.000428,0.000526,10.212811,3.576370,4.779402,4.581824,3.691844,5.606509,0.000452,0.000562,10.212096,3.519966,4.775915,4.527423,3.691648,5.575768,6.72,5.00,1.00
,09 May 2019 18:59:43,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000432,0.000528,10.295962,3.613746,5.049223,4.839543,3.756999,5.717899,0.000440,0.000551,10.295897,3.593005,5.047778,4.806530,3.756929,5.687540,6.61,5.00,1.00
,09 May 2019 19:00:04,Confirm,,,,0.001,0.001,-0.001,,,01 Jan 2010 00:00:00,,0x00000000,0.000405,0.000532,10.296879,3.616887,5.049615,4.842733,3.756856,5.718564,0.000416,0.000499,10.296444,3.596174,5.047103,4.808847,3.756831,5.688951,6.61,5.00,1.00
1,09 May 2019 19:00:38,Protein A280,-0.432,mg/ml,10.0,,-0.432,0.427,,09 May 2019 18:59:43,01 Jan 2010 00:00:00,,0x00000000,0.000403,0.000509,10.297189,3.499411,5.049954,4.627296,3.756834,5.711414,0.000442,0.000740,10.296804,3.441906,5.046737,4.596206,3.756603,5.461791,6.61,5.00,1.00
2,09 May 2019 19:01:19,Protein A280,0.516,mg/ml,10.0,,0.516,0.025,,09 May 2019 18:59:43,01 Jan 2010 00:00:00,,0x00000000,0.000441,0.000535,10.297201,3.566349,5.049636,4.761046,3.756907,5.718684,0.000411,0.000519,10.296937,3.387664,5.046609,4.497283,3.756759,5.674867,6.61,5.00,1.00
3,09 May 2019 19:01:52,Protein A280,-0.445,mg/ml,10.0,,-0.445,0.423,,09 May 2019 18:59:43,01 Jan 2010 00:00:00,,0x00000000,0.000383,0.000505,10.297250,3.490031,5.048259,4.610121,3.756899,5.710513,0.000428,0.000638,10.296656,3.438797,5.045012,4.586614,3.756596,5.463056,6.61,5.00,1.00
,09 May 2019 20:36:21,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000461,0.000542,10.415613,3.626293,5.033958,4.788584,3.752941,5.689251,0.000448,0.000566,10.415812,3.604814,5.032296,4.754571,3.752885,5.660260,6.66,5.00,1.00
,09 May 2019 20:36:47,Confirm,,,,-0.005,-0.003,-0.004,,,01 Jan 2010 00:00:00,,0x00000000,0.000422,0.000533,10.416239,3.612990,5.035007,4.771766,3.753260,5.672579,0.000411,0.000516,10.415904,3.594568,5.032035,4.739579,3.753311,5.646017,6.66,5.00,1.00
4,09 May 2019 20:37:45,dsDNA,7.2,ng/µl,50.0,0.143,0.020,0.528,7.12,09 May 2019 20:36:21,01 Jan 2010 00:00:00,,0x00000000,0.000443,0.000554,10.416666,3.637974,5.036087,4.812725,3.753332,5.712265,0.000449,0.000533,10.416440,3.399434,5.033032,4.542785,3.753208,5.413351,6.66,5.00,1.00
5,09 May 2019 20:39:02,dsDNA,6.3,ng/µl,50.0,0.126,0.065,0.173,1.93,09 May 2019 20:36:21,01 Jan 2010 00:00:00,,0x00000000,0.000436,0.000527,10.417011,3.641289,5.036331,4.818592,3.753514,5.710592,0.000453,0.000579,10.416338,3.521305,5.033034,4.681585,3.753207,5.591394,6.66,5.00,1.00
,09 May 2019 20:39:45,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000459,0.000507,10.285441,3.619551,5.030687,4.833148,3.753287,5.724078,0.000449,0.000516,10.285216,3.586846,5.028625,4.790107,3.753221,5.693573,6.62,5.00,1.00
6,09 May 2019 20:40:30,dsDNA,2.0,ng/µl,50.0,0.040,0.016,0.004,2.51,09 May 2019 20:39:45,01 Jan 2010 00:00:00,,0x00000000,0.000440,0.000516,10.285474,3.617829,5.033338,4.833250,3.753225,5.722544,0.000430,0.000558,10.285167,3.570802,5.029874,4.780818,3.753266,5.690179,6.62,5.00,1.00
,09 May 2019 20:41:29,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000422,0.000543,10.285317,3.622899,5.029683,4.830981,3.753336,5.725215,0.000407,0.000511,10.284919,3.593009,5.027417,4.791819,3.753174,5.694188,6.60,5.00,1.00
7,09 May 2019 20:42:18,dsDNA,4.2,ng/µl,50.0,0.083,0.043,0.003,1.95,09 May 2019 20:41:29,01 Jan 2010 00:00:00,,0x00000000,0.000439,0.000519,10.285313,3.615120,5.031909,4.832016,3.753264,5.729655,0.000431,0.000515,10.284800,3.556960,5.028718,4.773624,3.753065,5.697192,6.60,5.00,1.00
,09 May 2019 20:42:56,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000405,0.000523,10.284248,3.625168,5.027124,4.831687,3.753076,5.728813,0.000425,0.000502,10.283835,3.588351,5.025003,4.784781,3.752894,5.694605,6.60,5.00,1.00
8,09 May 2019 20:43:35,dsDNA,4.8,ng/µl,50.0,0.097,-0.022,0.276,1.95,09 May 2019 20:42:56,01 Jan 2010 00:00:00,,0x00000000,0.000445,0.000571,10.284517,3.432624,5.029331,4.572112,3.752973,5.437221,0.000446,0.000570,10.284005,3.282934,5.026339,4.421894,3.752886,5.269013,6.60,5.00,1.00
,09 May 2019 22:08:30,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000405,0.000512,10.296247,3.625564,5.047345,4.851188,3.756802,5.736429,0.000406,0.000524,10.296511,3.603689,5.045593,4.817367,3.756774,5.706492,6.58,5.00,1.00
,09 May 2019 22:09:14,Confirm,,,,-0.002,-0.001,0.001,,,01 Jan 2010 00:00:00,,0x00000000,0.000457,0.000524,10.296958,3.636335,5.048873,4.865248,3.756927,5.744347,0.000395,0.000516,10.296808,3.614741,5.045943,4.830205,3.756754,5.713665,6.58,5.00,1.00
9,09 May 2019 22:10:12,dsDNA,110.0,ng/µl,50.0,2.200,1.220,0.067,1.80,09 May 2019 22:08:30,01 Jan 2010 00:00:00,,0x00000000,0.000435,0.000528,10.297166,3.410017,5.048594,4.705667,3.756927,5.735862,0.000401,0.000524,10.296762,2.750550,5.045418,4.190683,3.756935,5.670703,6.58,5.00,1.00
10,09 May 2019 22:11:13,dsDNA,58.8,ng/µl,50.0,1.176,1.152,1.105,1.80,09 May 2019 22:08:30,01 Jan 2010 00:00:00,,0x00004008,0.000419,0.000600,10.296991,0.548068,5.047612,0.875122,3.756273,1.794814,0.000456,0.002297,10.296766,0.036563,5.044207,0.061568,3.756010,0.140799,6.58,5.00,1.00
11,09 May 2019 22:11:48,dsDNA,110.2,ng/µl,50.0,2.204,1.213,0.021,1.82,09 May 2019 22:08:30,01 Jan 2010 00:00:00,,0x00000000,0.000412,0.000511,10.296623,3.426930,5.045270,4.720082,3.756993,5.742290,0.000443,0.000501,10.296034,2.774741,5.041811,4.223906,3.756906,5.701193,6.58,5.00,1.00
,09 May 2019 23:41:19,Blank,,,,,,,,,01 Jan 2010 00:00:00,,0x00000000,0.000421,0.000504,10.185493,3.607980,5.073184,4.902276,3.762905,5.762716,0.000425,0.000532,10.185547,3.585825,5.071625,4.867545,3.762785,5.731430,6.53,5.00,1.00
,09 May 2019 23:42:04,Confirm,,,,0.000,0.002,0.002,,,01 Jan 2010 00:00:00,,0x00000000,0.000400,0.000502,10.186265,3.609432,5.075227,4.906266,3.762863,5.764085,0.000445,0.000523,10.185933,3.586307,5.071850,4.867960,3.762763,5.731515,6.53,5.00,1.00
